Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
9610;déraillement;déintmelaler;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;divagation;désordre;;;;(Chemin de fer) Action de dérailler ou résultat de cette action.;;
9611;désignation;tsoindéigna;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;appellation;spécification;nomination;qualification;dénotation;Action de désigner.;Action de désigner par avance celui qui doit remplir une fonction.;
9621;justificatif;ttcisjufiifa;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;bordereau;document;;;;Qui tend ou qui sert à justifier quelqu’un.;Qui sert à prouver ce qu’on avance, ce qu’on allègue.;Document servant à justifier.
9623;polygamie;loiyeapgm;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;bigamie;polyandrie;polygynie;;;Relation conjugale où une personne est mariée à plusieurs autres à la fois.;(Par extension) Polygynie, forme la plus répandue chez les humains de la polygamie.;(Botanique) (Désuet) Classe du système de Linné, qui renferme les plantes qui portent des fleurs staminées ou pistillées, ou stamino-pistillées sur un ou plusieurs individus.
9624;putréfaction;oétcutrifapn;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;pourriture;pourrissement;putrescence;décomposition;corruption;Décomposition que subissent, dans certaines conditions de chaleur et d’humidité, les corps organisés privés de vie.;(Par extension) (Péjoratif) Décomposition d'une organisation.;
9625;remorquage;emgaorquer;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;touage;traction;;;;(Transport) Action de traîner à la remorque.;;
9627;vermisseau;rumesaevis;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;ver;;;;;Petit ver de terre.;(Par extension) Petit ver ou petite larve vermiforme.;
9628;émergence;émenegcre;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;émersion;affleurement;apparition;sortie;;(Physique) Le fait d’être émergent.;Apparition, naissance, en parlant de phénomènes, et non d’êtres vivants ou d’objets matériels.;(Sciences) (Philosophie) Apparition de caractéristiques nouvelles à un certain degré de complexité d’un système.
9631;anthologie;laoneihtog;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;florilège;morceaux choisis;chrestomathie;analectes;extraits;Recueil de morceaux choisis en prose ou en vers.;(Vieilli) Collection de fleurs.;(Par analogie) Collection des meilleurs éléments d'un ensemble.
9634;aéronavale;érlnaavaeo;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;armée de mer;aéronautique;aviation;;;Féminin singulier de aéronaval.;;
9637;carambolage;aelrgoacmab;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;heurt;choc;chute;;;(Billard) Action de caramboler.;(Figuré) Action de percuter.;(Par extension) (Courant) (Transport) Accident en série dans lequel des véhicules se percutent l’un l’autre.
9639;cicatrisation;cnrtaiiscaiot;˽ ˽ ˽  ˽ ˽ ˽  ˽  ˽ ˽ ˽  ˽ ˽ ˽;13;guérison;néoformation;reconstitution;rétablissement;apaisement;"Action de cicatriser ; état d’une plaie qui se cicatrise.";(Figuré) Réparation esthétique.;
9640;cinématographe;nreaéamicpgoht;˽ ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽ ˽;14;cinéma;;;;;Appareil d’optique qui, au moyen de projections photographiques, donne aux spectateurs l’illusion de voir des mouvements réels.;;
9641;clandestinité;alsttinéeidcn;˽ ˽ ˽  ˽ ˽ ˽  ˽  ˽ ˽ ˽  ˽ ˽ ˽;13;mystère;secret;;;;(Droit) Le vice d’une chose faite en secret et contre la loi.;(Politique) Vie clandestine.;
9642;coercition;otecrioinc;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;contrainte;pression;obligation;;;(Droit) Pouvoir officiel de contraindre quelqu’un (à faire quelque chose, ou à le faire d’une certaine façon, ou à ne pas le faire du tout).;(Par extension) Action exercée contre quelqu’un pour le forcer à agir d’une certaine façon.;(Programmation informatique) Conversion d’une valeur d’un type en une valeur d’un autre type de données.
9644;commutateur;tumctaeourm;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;inverseur;interrupteur;relais;bouton;;(Mécanique) Appareil qui sert à changer à volonté dans une machine la direction d’un mouvement ou à l’interrompre.;(Spécialement) (Électricité) Appareil qui sert à modifier les connexions entre plusieurs composants électriques.;(Réseaux informatiques) Switch, commutateur réseau
9647;criminologie;lnioierimgco;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;;;;;;"Science de l’étude du comportement criminel et son impact sur les lois et le comportement humain ; également considérée comme la science des causes du crime.";;
9648;devanture;vaerunetd;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;vitrine;éventaire;étalage;étal;devant;(Architecture) (Vieilli) Face antérieure, on dit plutôt aujourd’hui la façade.;(En particulier) (Menuiserie) Revêtement de bois, de fer ou de vitrerie qui garnit le devant d’une boutique, d’un magasin, etc.;(Par extension) Vitrine, étalage d’un magasin.
9650;dépressif;rsedpifsé;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;anémiant;débilitant;dissolvant;déprimant;hypocondriaque;Qui affaiblit, qui abat.;(Psychologie) Qui présente les caractères de la dépression.;Celui qui est atteint d’un état dépressif.
9651;détendeur;rtéddenue;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;;;;;;Appareil qui abaisse la pression d’un gaz et régule la pression de sortie.;;
9652;encéphalite;teéeihclnpa;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;;;;;;(Médecine) Maladie inflammatoire de l’encéphale.;;
9653;extravagant;xavnrageatt;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;bizarre;insensé;abracadabrant;déraisonnable;saugrenu;"Qui est bizarre ou fantasque ; qui est contre le bon sens, contre la raison.";Homme ou femme extravagant.;
9656;fondamentaliste;dsnoaiamfetltne;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;15;jusqu'au-boutiste;ultra;intégriste;droitiste;extrémiste;Partisan du fondamentalisme, du retour aux fondements de la religion, d’un principe, etc.;(Spécialement) Partisan d'un retour à une vision originelle de la foi et de la doctrine chez les catholiques.;(Spécialement) Partisan de la vision traditionnelle de la religion chez les musulmans.
9657;frivolité;ivélforti;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;futilité;babiole;bricole;bagatelle;bibelot;Caractère de ce qui est frivole, qui n’est pas important.;(Par extension) Choses frivoles.;Caractère de celui qui est frivole.
9661;glissement;tslegsemni;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;glisse;dérapage;glissade;éboulement;métamorphose;"Action de glisser ; effet produit par cette action.";(Figuré) Déplacement.;
9666;immaturité;itamiturém;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;;;;;;État de celui, de celle, qui n'a pas atteint la maturité de ses comportements sociaux.;;
9667;incinération;ictioinarénn;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;crémation;destruction par le feu;brûlement;combustion;;Action de réduire en cendres.;(En particulier) Action de brûler les morts pour les réduire en cendres.;
9668;incursion;rnionsiuc;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;irruption;raid;invasion;descente;chevauchée;Brusque irruption de gens de guerre sur un territoire ennemi.;(Figuré) Course, voyage que l’on fait dans un pays par curiosité.;Occupation d'amateur, de dilettante.
9670;langoustine;ilgunstaeon;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;langouste;homard;;;;(Zoologie) Arthropode marin ressemblant à une petite langouste, mais munie de longues pinces.;;
9672;moraliste;iaorlmset;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;moralisateur;prêcheur;sermonnaire;parémiographe;sermonneur;Écrivain qui traite des mœurs.;(Figuré) (Péjoratif) Personne qui prêche sa morale pour les autres.;Pluriel de moralista.
9673;musculation;iouulsmantc;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;culturisme;;;;;Développement de la musculature ou de certains groupes musculaires.;Culturisme, ensemble d'exercices spécialement étudiés pour favoriser ce développement.;
9676;oesophage;ophgeoesa;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;gosier;;;;;Mauvaise orthographe de œsophage.;;
9678;physionomie;hoynsiopime;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;visage;extérieur;tournure;air;figure;"Caractéristique distinctive ; nature intrinsèque ; trait de caractère.";(En particulier) Visage, traits et expressions, en tant qu'indicateurs, source de connaissance, du caractère, de la personnalité, des émotions de la personne.;(Spécialement) (Écologie) Allure que revêt un groupement végétal ou un paysage (forêt, lande, prairie, etc.).
9682;psychotique;tiepcohuqsy;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;psychosique;psychopathique;psychosé;;;(Médecine) Aliéné souffrant de psychose.;(Médecine) Relatif à la psychose.;
9683;pédéraste;satédreép;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;lopette!;tantouse;inverti;lope!;pédophile;Homme qui aime les jeunes garçons, généralement adolescents ou préadolescents.;(Par extension) (Désuet) Homosexuel.;Première personne du singulier de l’indicatif présent de pédéraster.
9688;réouverture;orréuueretv;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;;;;;;Action de rouvrir.;(En particulier) En parlant d’un théâtre, d’un établissement de commerce qui était resté fermé quelque temps au public.;
9689;réserviste;isréseetvr;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;;;;;;(Militaire) Homme ou Femme de la réserve.;;
9690;rétention;nnréteiot;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;stase;ischurie;mémorisation;infiltration;oedème;Action de retenir.;Réservation.;(Justice) Action qui a pour but de retenir, de conserver.
9692;spécification;séacnptfciiio;˽ ˽ ˽  ˽ ˽ ˽  ˽  ˽ ˽ ˽  ˽ ˽ ˽;13;caractérisation;désignation;précision;détermination;titre;(Génériquement) Action de spécifier.;(Industrie) Ensemble d’exigences ou de caractéristiques que doit suivre une fabrication.;(Informatique) Modèle que doit suivre un logiciel. → voir spécification fonctionnelle
9693;surchauffe;rfucfhseau;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;emballement;;;;;Action de surchauffer.;(Physique) État métastable d’un liquide chauffé dont la température est plus élevée que son point d’ébullition.;Première personne du singulier de l’indicatif présent de surchauffer.
9695;tenancier;teicnrnea;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;cabaretier;tôlier;gérant;hôte;cafetier;(Jurisprudence féodale) Personne qui tenait des terres en tenure, dépendantes d’un fief auquel il était dû des cens ou autres droits.;Fermier d’une petite métairie dépendante d’une plus grosse ferme.;(Péjoratif) Personne qui tient, qui gère certains établissements.
9702;accostage;ocegtcasa;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;arrivage;abordage;abord;;;(Marine) Action d'accoster.;(Astronautique) Opération de rapprochement coordonné et progressif de deux engins spatiaux jusqu'à leur contact.;
9703;administré;naséidtrim;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;citoyen-enne;;;;;Qui est administré.;(Surtout au pluriel) Citoyen, relativement à ceux qui régissent la subdivision administrative.;Participe passé masculin singulier de administrer.
9705;ajournement;neroneumtaj;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;atermoiement;assignation;citation;retard;sursis;Action d’ajourner.;(Justice) Assignation ou avertissement qu’on fait donner par officier public à une personne pour qu’elle se présente devant la justice à un jour désigné.;
9706;anesthésique;tuehsiaséneq;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;analgésique;antalgique;anesthésiant;antidouleur;insensibilisateur;(Médecine) Qui produit l’anesthésie.;(Médecine) Substance, produit anesthésique.;
9708;apaisement;iaptnmeeas;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;accalmie;soulagement;bonace;adoucissement;consolation;Action d’apaiser ou résultat de cette action.;;
9710;autodétermination;nuadtoeiimttaéorn;˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽  ˽  ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽;17;;;;;;Fait de se décider soi-même sans influence extérieure.;(Droit) (Relations internationales) Principe de droit international relatif à la décolonisation et reposant sur le droit des peuples à se gouverner eux-mêmes. Ce principe n'est applicable, en droit international public, qu'aux anciennes colonies et aux territoires à décoloniser et ne porte pas sur les autres mouvements indépendantistes.;
9712;banditisme;bnidismtae;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;rapacité;brigandage;;;;Existence, mœurs de bandit.;Crime organisé, criminalité.;Comportement habituel d'un groupe social, assimilable à celui d'un bandit, ensemble d'abus d'un groupe, contraires à l'éthique de la société à laquelle il appartient.
9718;castration;atisnctoar;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;émasculation;orchidectomie;ovariectomie;bistournage;casseau;(Chirurgie) Opération par laquelle on châtre un homme ou un animal.;(Botanique) Opération analogue par laquelle on ôte à une plante la faculté de produire du pollen.;(Psychanalyse) Castration imaginaire qui peut mener à l’angoisse de castration puis au complexe de castration.
9720;chevalière;lhèvreaiec;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;armes;chaton;armoiries;bague;anneau;Anneau large et épais, le plus souvent en or, orné d’un chaton de même métal, sur lequel sont gravées des initiales ou des armoiries.;;
9721;chrysanthème;èrnyhahcmste;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;;;;;;Plante de la famille des Astéracées (ou Composées), originaire de la Chine et du Japon et dont les fleurs, remarquables par la variété de leurs nuances, ornent les jardins en automne et, en France, les tombes à la Toussaint.;;
9724;confiscation;ontcasniiofc;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;saisie;embargo;capture;mainmise;privation;Action de confisquer.;(Droit) Décision accessoire à une condamnation judiciaire, ou d'une décision de sanction financière, où l'État peut confisquer des biens.;
9725;correctionnel;enincrrcoelot;˽ ˽ ˽  ˽ ˽ ˽  ˽  ˽ ˽ ˽  ˽ ˽ ˽;13;;;;;;(Droit) Qui a rapport à la correction des actes qualifiés de délits par la loi.;;
9727;diabolique;ilqabuoeid;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;satanique;démoniaque;pervers;infernal;luciférien;Qui est relatif au diable, qui vient du diable, qui ressemble au diable.;(Figuré) Qui est extrêmement méchant, pernicieux dans son genre.;(Figuré) Qui est très difficile, très pénible, très dangereux.
9728;dissension;ioinedsnss;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;discorde;dissentiment;clash;désaccord;zizanie;(Littéraire) Dissentiment violent, mais passager, d’opinions, de sentiments, d’intérêts entre deux ou plusieurs personnes.;;
9730;démagogie;dmegoiéag;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;ochlocratie;électoralisme;politique;;;(Politique) Politique qui cherche à exploiter les passions de la multitude.;(Par extension) État où le pouvoir est entre les mains de la multitude.;
9733;esturgeon;onsrugtee;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;sterlet;ganoïde;;;;(Zoologie) Espèce de poissons cartilagineux longilignes, au museau terminé par une longue pointe, et au corps ayant cinq rangées longitudinales de grosses plaques osseuses, anadromes (remontant les fleuves depuis la mer comme le saumon).;Œufs d’esturgeon.;
9734;exubérance;ueaénrcebx;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;richesse;luxuriance;abondance;surabondance;profusion;Production excessive.;(Absolument) Tempérament excessif, en parlant des personnes.;
9735;favoritisme;eoiatvmirfs;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;népotisme;clientélisme;piston;partialité;bonnes grâces;Tendance habituelle d’un supérieur ou d’un gouvernement à accorder des faveurs injustes ou illégales.;;
9737;flagellation;laielfgtnalo;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;fustigation;urtication;ascétisme;fouet;;Action de flageller ou de se flageller.;Peine afflictive, supplice.;(Médecine) Remède par fustigation, pour retrouver l'excitation sexuelle.
9743;hydravion;hdnoairyv;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;avion;;;;;(Aéronautique) Avion qui est construit pour s’élever sur l’eau et s’y reposer.;;
9744;impertinence;eirpimcenten;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;12;effronterie;impudence;insolence;irrévérence;inconvenance;Manière irrespectueuse de parler et d’agir.;Manière de parler et d’agir contre les bienséances.;"(Autrefois) Ce qui n’a rien de commun avec la chose dont il s’agit ; caractère de ce qui n'est pas pertinent."
9745;indifférent;fdeéninrfit;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;insensible;impassible;flegmatique;insouciant;détaché;Qui ne présente en soi aucune cause de détermination, aucun motif de préférence.;"(Philosophie) Qui n’a de lui-même ni l’une ni l’autre des qualités dont on parle ; qui est également susceptible de l’une ou de l’autre.";Qui n’a pas plus de penchant pour une chose que pour une autre ou pour un parti que pour un autre, en parlant de personnes.
9751;législateur;turllagéeis;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;nomothète;législation;parlement;régulateur;loi;Personne qui donne des lois à un peuple.;(Collectivement) Les membres des assemblées parlementaires réunis en assemblée législative.;(Par analogie) Celui, de celle qui établit les principes d’un art, d’une science.
9753;mandragore;araogdnerm;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;;;;;;(Botanique) Plante de la famille des solanées, dont la racine s’apparente à la forme du corps humain, douée de propriétés narcotiques, sédatives, stupéfiantes et aphrodisiaques.;(Mythologie) Plante de la famille des solanées dite porteuse de vertus magiques.;
9754;manomètre;mtnoameèr;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;cadran;indicateur;mouchard;;;(Métrologie) Instrument qui sert à mesurer la pression des gaz ou des vapeurs.;(Mécanique) Instrument pour mesurer la pression des fluides.;
9756;nonchalance;nhnoanaccle;˽ ˽ ˽  ˽ ˽  ˽ ˽  ˽ ˽ ˽ ˽;11;indolence;paresse;mollesse;apathie;insouciance;Laisser-aller, négligence, apathie.;Mollesse, langueur, indolence.;(Littéraire) (Au pluriel) Relâchement, insouciance où l’on se complaît.
9757;ostracisme;msaroietcs;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;proscription;éviction;pétalisme;excommunication;expulsion;(Antiquité) Vote par lequel certaines cités grecques bannissaient pour dix ans les citoyens qui avaient encouru la défaveur publique.;(Par analogie) Parti pris d’exclusion à l’égard d’une personne ou d’un groupement.;
9758;parfumerie;rrimfauepe;˽ ˽ ˽ ˽ ˽  ˽ ˽ ˽ ˽ ˽;10;;;;;;Industrie des parfums.;Magasins où l’on vend, non seulement des parfums, mais tout ce qui est nécessaire à la toilette (crèmes, savons, peignes, etc.).;Produits vendus dans ces magasins.
9759;pelleteur;lterulpee;˽ ˽ ˽  ˽ ˽ ˽  ˽ ˽ ˽;9;pelleteuse;chauffeur;;;;(Québec) Chauffeur d’une pelle mécanique ou hydraulique.;;
