Mot,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20
tablée,tabler
tache,tâche
tacher,tâcher
taco,tacot
tacot,taco
taenia,ténia
taf,taffe
taffe,taf
tagger,taguer
taguer,tagger
taie,têt
taille,thaï
tain,thym,tin
taire,ter,terre
taler,taller
taller,taler
tam-tam,tamtam
tamtam,tam-tam
tan,tant,taon,temps
tan-sad,tansad
tanin,tannin
tannin,tanin
tansad,tan-sad
tant,tan,taon,temps
tante,tente
tantouse,tantouze
tantouze,tantouse
taon,tan,tant,temps
tape-cul,tapecul
tapecul,tape-cul
taraud,taro,tarot
tard,tare
tare,tard
taro,taraud,tarot
tarot,taraud,taro
tartuferie,tartufferie
tartufferie,tartuferie
tas,ta
tau,taux,to,tôt
taulard,tolar
taule,tôle
taulier,tôlier
taupé,toper
taux,tau,to,tôt
tchao,ciao
tchin tchin,tchin-tchin
tchin-tchin,tchin tchin
tec,teck,tek
teck,tec,tek
tee-shirt,t-shirt,ticheurte
teinter,tinter
tek,tec,teck
tel,tell,telle,telles,tels,tél
tell,tel,telle,telles,tels,tél
telle,tel,tell,telles,tels,tél
telles,tel,tell,telle,tels,tél
tels,tel,tell,telle,telles,tél
tem,thème
temps,tan,tant,taon
tender,tendeur
tendeur,tender
tente,tante
ter,taire,terre
tercio,tertio
terme,thermes
termite,thermite
terre,taire,ter
terri,terril
terril,terri
tertio,tercio
tes,thé,té
test,teste
teste,test
tette,tête
thaï,taille
thermes,terme
thermite,termite
thesaurus,thésaurus
thon,ton
thrace,trace
thrène,traîne
thune,tune
thym,tain,tin
thème,tem
thé,tes,té
thésaurus,thesaurus
tic,tique
ticheurte,t-shirt,tee-shirt
tin,tain,thym
tinter,teinter
tique,tic
tir,tire
tirant,tyran
tire,tir
to,tau,taux,tôt
toc,toque
tocade,toquade
tocante,toquante
tocard,toquard
toi,toit
toit,toi
tolar,taulard
tom,tome,tomme
tome,tom,tomme
tomme,tom,tome
ton,thon
toner,tonnerre
tonic,tonique
tonique,tonic
tonnerre,toner
top,tope
tope,top
toper,taupé
toquade,tocade
toquante,tocante
toquard,tocard
toque,toc
tore,tors,tort
tors,tore,tort
tort,tore,tors
toue,tout,toux
tous-terrains,tout-terrain
tout,toue,toux
tout-terrain,tous-terrains
toutim,toutime
toutime,toutim
toux,toue,tout
trac,traque
trace,thrace
train-train,traintrain
traintrain,train-train
tram,trame
trame,tram
tramp,trempe
trans,transe
transe,trans
traque,trac
traîne,thrène
traîne-savate,traîne-savates
traîne-savates,traîne-savate
traîne-semelle,traîne-semelles
traîne-semelles,traîne-semelle
trempe,tramp
tribu,tribut
tribut,tribu
tric,trick,trique
trick,tric,trique
trimbaler,trimballer
trimballer,trimbaler
trimeur,trimmer
trimmer,trimeur
trip,tripe
tripang,tripant
tripant,tripang
tripe,trip
trique,tric,trick
troll,trolle
trolle,troll
trop,trot
trot,trop
truc,truck
trucage,truquage
truck,truc
truquage,trucage
tsar,tzar
tsarévitch,tzarevitch
tsigane,tzigane
tune,thune
turbo,turbot
turbot,turbo
tyran,tirant
tzar,tsar
tzarevitch,tsarévitch
tzigane,tsigane
tâche,tache
tâcher,tacher
té,tes,thé
tél,tel,tell,telle,telles,tels
ténia,taenia
ténèbre,ténèbres
ténèbres,ténèbre
tézig,tézigue
tézigue,tézig
têt,taie
tête,tette
tôle,taule
tôlier,taulier
tôt,tau,taux,to
u,hue
uht,hutte,ut
ultra-gauche,ultragauche
ultra-rapide,ultrarapide
ultra-sensible,ultrasensible
ultra-violet,ultraviolet
ultragauche,ultra-gauche
ultrarapide,ultra-rapide
ultrasensible,ultra-sensible
ultraviolet,ultra-violet
ululement,hululement
ululer,hululer
un,hun,uns
une,hune,unes
unes,hune,une
uns,hun,un
usager,usagé
usagé,usager
ut,hutte,uht
vain,vin,vingt
vair,ver,verre,vers,vert
vallonner,vallonné
vallonné,vallonner
van,vanne
vanne,van
vantail,ventail
vanter,venter,venté
vape,vaps
vaps,vape
vau,veau,vos
vaudou,vodou
vautre,vôtre,vôtres
veau,vau,vos
veldt,velte
velte,veldt
velum,vélum
ventail,vantail
venter,vanter,venté
venté,vanter,venter
ver,vair,verre,vers,vert
verger,vergé
vergé,verger
vermout,vermouth
vermouth,vermout
verre,vair,ver,vers,vert
vers,vair,ver,verre,vert
verseau,verso
verso,verseau
vert,vair,ver,verre,vers
vibro-masseur,vibromasseur
vibromasseur,vibro-masseur
vide-ordure,vide-ordures
vide-ordures,vide-ordure
vide-poche,vide-poches
vide-poches,vide-poche
vidéo-clip,vidéoclip
vidéo-club,vidéoclub
vidéoclip,vidéo-clip
vidéoclub,vidéo-club
vil,ville
ville,vil
vin,vain,vingt
vingt,vain,vin
vioc,viocque,vioque
viocque,vioc,vioque
viol,viole,violent
viole,viol,violent
violent,viol,viole
vioque,vioc,viocque
vitaminer,vitaminé
vitaminé,vitaminer
vitrauphanie,vitrophanie
vitrophanie,vitrauphanie
vivat,vivats
vivats,vivat
vodou,vaudou
voie,voix
voir,voire
voire,voir
voix,voie
vol,vole
vole,vol
volet,volley
volley,volet
volt,volte
volte,volt
vos,vau,veau
vous-même,vous-mêmes
vous-mêmes,vous-même
vroom,vroum
vroum,vroom
vulcaniser,vulcanisé
vulcanisé,vulcaniser
vélum,velum
vôtre,vautre,vôtres
vôtres,vautre,vôtre
wagon-lit,wagon-lits
wagon-lits,wagon-lit
watt,ouate
whiskey,whiskies,whisky
whiskies,whiskey,whisky
whisky,whiskey,whiskies
wouah,oie,ouah,oye
xième,ixième
y,hi,i
yack,yak
yak,yack
yakusa,yakuza
yakuza,yakusa
yen,hyène
yeti,yéti
yo-yo,yoyo
yodler,iodler
yoghourt,yogourt
yogourt,yoghourt
yom kippour,yom kippur
yom kippur,yom kippour
you-you,youyou
youpi,yuppie
youyou,you-you
yoyo,yo-yo
yuppie,youpi
yé-yé,yéyé
yéti,yeti
yéyé,yé-yé
zelle,zèle
zest,zeste
zeste,zest
zieuter,zyeuter
zig,zigue
zigue,zig
zombi,zombie
zombie,zombi
zyeuter,zieuter
zzz,zzzz
zzzz,zzz
zèle,zelle
zéphire,zéphyr
zéphyr,zéphire
à,a,ah,ha
à fortiori,a fortiori
à giorno,a giorno
à glagla,aglagla
à l'instar,a l'instar
à-côté,accoter
à-plat,aplat
âcre,acre
âge,age
ça,sa,sas,çà
çà,sa,sas,ça
ère,air,aire,erre,ers,haire,hère
ès,esse
é,ais,eh,et,hé
ébouser,ébouzer
ébouzer,ébouser
ébrancher,ébranché
ébranché,ébrancher
écho,écot
éclair,éclaire
éclaire,éclair
écot,écho
égailler,égayer
égayer,égailler
électro-acoustique,électroacoustique
électro-aimant,électroaimant
électro-encéphalogramme,électroencéphalogramme
électroacoustique,électro-acoustique
électroaimant,électro-aimant
électroencéphalogramme,électro-encéphalogramme
épars,épart
épart,épars
épicer,épisser
épieu,épieux
épieux,épieu
épisser,épicer
équarisseur,équarrisseur
équarrisseur,équarisseur
étal,étale
étale,étal
éthique,étique
étique,éthique
étrier,étriller
étriller,étrier
étuver,étuvée
étuvée,étuver
évènement,événement
événement,évènement
être,aître,hêtre
île,hile,il,ils
ô,au,aulx,aux,eau,haut,ho,o,oh
ôter,hottée
